"PLOT","lat_fuzzed","lon_fuzzed","elev_fuzzed","tc3","forind","tc3for","annpre","anntmp","smrtp","ndvi","totvol","psmevol","tshevol","totbiom","numtree","cover"
10350,45.990985,-123.395413,500,-421,1,-421,749,1008,279,0.786839187145233,0,0,0,0,0,61.22222222
10351,45.945794,-123.323512,700,-121,1,-121,744,987,278,0.785058975219727,235.20473626,233.9575943,0,149.63265118,550.22387443,84.33333333
10352,45.944808,-123.241567,700,-1261,1,-1261,729,975,281,0.804483950138092,21.21746919,21.21746919,0,25.344149392,386.64380365,38.33333333
10353,45.945885,-123.185474,700,-2178,1,-2178,724,962,280,0.327472418546677,0,0,0,0,0,0
10354,45.943181,-123.102303,1100,-206,1,-206,732,962,277,0.761605501174927,156.43998314,75.6511869,75.382033632,117.86379699,788.15852283,89
10355,45.971989,-123.027424,900,-221,1,-221,740,981,274,0.759557127952576,289.8152732,274.1376772,0,176.75344846,520.48204338,91.33333333
10356,45.994502,-122.954372,500,-1563,0,0,727,1047,291,0.655248045921326,0,0,0,0,0,21.33333333
10357,45.943222,-122.821815,100,101,0,0,696,1188,334,0.18805918097496,0,0,0,0,0,0
10399,45.99176,-123.882109,500,-393,0,0,778,1026,243,0.775290846824646,126.57930932,22.994872189,45.707202318,80.263331276,446.12746576,79.77777778
10400,45.99935,-123.809987,500,-45,0,0,795,1029,242,0.413080513477325,0,0,0,0,0,50.22222222
10401,45.893539,-123.384216,700,-227,0,0,802,997,240,0.801886260509491,245.77888738,9.1711610151,200.58988504,160.16718945,713.80394521,85.22222222
10402,45.993931,-123.668147,700,-257,1,-257,812,988,236,0.807384967803955,175.6055755,66.053697579,18.231588144,124.13336796,550.22387443,86.55555556
10403,45.990874,-123.600966,1300,-212,1,-212,824,950,233,0.766847014427185,97.622262946,77.4932763,12.126639669,72.408808668,582.4347528,86.66666667
10404,45.994061,-123.527821,1100,-332,1,-332,801,956,244,0.755534172058105,337.11483124,245.92823569,0,197.72711524,126.31783455,88.22222222
10406,45.993935,-123.314585,900,-341,1,-341,749,981,272,0.817917168140411,31.672229088,10.985267708,0,46.208479397,505.61112786,87
10407,45.996607,-123.240875,500,-404,1,-404,743,997,280,0.83162522315979,567.46266489,35.65768343,28.15332712,305.95990978,661.61416184,92.11111111
10408,46.003875,-123.17341,1100,-478,1,-478,748,957,271,0.820218741893768,9.4484865207,9.4484865207,0,20.177239571,252.80556393,81.44444444
10409,45.990313,-123.10572,1100,-412,1,-412,741,958,272,0.773944914340973,791.04116702,602.93318303,109.23711896,447.49085528,396.51999293,90.11111111
10410,45.987592,-123.038471,900,-331,1,-331,741,987,274,0.802669644355774,73.800428307,73.800428307,0,54.293228751,460.99838128,59.11111111
10412,45.996185,-122.889518,500,-677,1,-677,711,1091,306,0.816055536270142,128.32562312,0,0,89.499397816,788.15852283,64.88888889
10447,46.025745,-123.831769,700,-1206,1,-1206,790,981,230,0.503381073474884,0.9387007138,0,0.9387007138,13.349778594,14.870915525,43
10448,46.042893,-123.752127,900,-103,1,-103,784,1048,260,0.431539952754974,0,0,0,0,0,17.44444444
10449,46.041686,-123.671333,700,-137,1,-137,798,1045,253,0.774425685405731,603.2334058,233.70875014,327.11928379,366.39063814,788.15852283,90.66666667
10450,46.04504,-123.605792,900,-206,1,-206,815,981,236,0.754544913768768,466.23375768,0,304.76198603,272.96538954,260.21270588,87.11111111
10451,46.044553,-123.535617,1700,-115,0,0,800,913,237,0.55795818567276,0,0,0,0.1408885376,0,49
10452,46.023502,-123.382454,900,-229,1,-229,753,992,274,0.819328784942627,263.01987287,210.81339718,0,185.15218535,832.77126941,86.44444444
10453,46.041834,-123.314986,900,-131,1,-131,756,989,272,0.805344641208649,103.13682698,88.523124811,13.066108886,73.829251344,520.48204338,86.88888889
10454,46.036936,-123.245806,1300,-326,1,-326,758,951,264,0.809917330741882,196.10037665,73.060510427,38.3332203,122.06668994,401.51471918,86.44444444
10455,46.035996,-123.17426,700,-257,1,-257,744,1008,281,0.787798762321472,82.516256246,67.783810915,0,53.166763049,208.19281735,87.55555556
10456,46.045906,-123.108062,300,-531,1,-531,731,1050,292,0.781342267990112,138.42177383,48.611290081,0,78.34560669,99.101682427,75.66666667
10457,46.016648,-122.905806,500,-1105,1,-1105,723,1060,293,0.662352502346039,0,0,0,0,0,8.555555556
10486,46.046525,-123.929887,100,-597,0,0,753,1053,238,0.78929728269577,0,0,0,0,0,0
10487,46.042888,-123.878929,300,-121,1,-121,763,1092,254,0.762685596942902,372.57807056,42.961407025,294.41153358,226.14357753,329.62918887,0
10488,46.141882,-123.603954,700,56,1,56,792,1024,249,0.791287422180176,60.869627291,58.221501337,1.34760864,51.997891277,654.32028311,85.55555556
10489,46.074918,-123.733862,300,-427,1,-427,771,1055,249,0.625277459621429,117.50840613,71.816326264,0,79.56363571,416.3856347,87.44444444
10490,46.089922,-123.670599,700,-763,1,-763,802,1057,256,0.790898084640503,89.098677415,31.623495903,42.141988476,65.500482857,460.99838128,69.11111111
10491,46.089188,-123.596781,1900,-302,1,-302,824,906,227,0.752710700035095,413.44297817,115.5650141,43.256892357,241.55740697,463.4674286,87
10492,46.046366,-123.460009,700,-584,1,-584,759,979,267,0.811699211597443,204.09565799,0,0,108.39535081,106.565456,67.55555556
10493,46.040185,-123.378226,1300,-158,1,-158,760,961,266,0.817041337490082,173.24311363,150.40895875,0,114.98948122,579.96570548,77
10494,46.052101,-123.361568,1100,-304,0,0,760,971,266,0.441716909408569,0,0,0,0,0,0
10495,46.064977,-123.278733,1900,-273,1,-273,769,901,252,0.758099675178528,232.27183937,214.21736355,16.821989329,167.69177952,550.22387443,84.22222222
10496,46.073983,-123.213188,500,-252,1,-252,736,1040,288,0.800957679748535,839.75096225,574.17701722,0,467.03694138,508.08017517,88.77777778
10497,46.089454,-123.1706,100,-662,1,-662,724,1063,293,0.842612326145172,182.89453963,0,0,107.36038476,208.19281735,69.22222222
10498,46.036924,-123.033905,900,-210,0,0,739,993,278,0.64312207698822,0,0,0,1.0579885587,0,0
10499,46.046408,-122.960094,700,-593,1,-593,739,1005,276,0.77726823091507,702.30322499,54.908710004,152.42970006,406.74258042,275.0269898,78.55555556
10500,46.048113,-122.885718,100,133,0,0,709,1126,308,0.369658619165421,0,0,0,0,0,0
10527,46.088903,-123.888599,300,-257,0,0,762,1092,256,0.420440524816513,0,0,0,0,0,37.55555556
10528,46.092309,-123.820661,100,-497,0,0,763,1069,253,0.785690724849701,108.05435144,0,7.6071815652,58.923917495,193.32190183,62.44444444
10529,46.090192,-123.736574,100,-1503,0,0,767,1073,251,0.797670185565948,0,0,0,0,0,0
10530,46.10616,-123.697438,500,-142,1,-142,788,1053,254,0.777330815792084,459.52333409,0,456.51425099,281.51892507,594.83662101,88.55555556
10531,46.113383,-123.636409,700,-251,1,-251,799,991,240,0.746218383312225,331.83622817,0,139.70816172,192.72743168,460.99838128,83.55555556
10532,46.098059,-123.521969,700,-191,1,-191,768,1010,264,0.823551595211029,303.27127451,200.37032147,0,187.95921018,877.38401599,87.88888889
10533,46.094051,-123.461996,2900,-95,1,-95,774,814,228,0.753355622291565,225.47022917,0,31.473834927,116.07643374,418.85468202,78
10534,46.090352,-123.389215,1700,-489,1,-489,768,922,256,0.721450984477997,431.21572781,383.13646176,48.079266058,262.60518409,342.03105708,82.33333333
10535,46.093335,-123.317621,900,-258,1,-258,749,992,274,0.66071891784668,701.25117259,27.444971335,417.16117968,407.39212601,597.30566833,89.77777778
10536,46.093041,-123.251126,500,-317,1,-317,739,1018,282,0.82792055606842,399.55935052,283.456192,0,235.30175915,579.96570548,85.44444444
10537,46.124212,-123.18787,100,-616,0,0,720,1071,295,0.738941252231598,0,0,0,0,0,12.88888889
10538,46.09658,-123.104552,700,-493,1,-493,735,1020,286,0.753661453723907,139.7589406,93.304062525,0,114.70465935,832.77126941,81.44444444
10539,46.088433,-123.032177,500,-1419,1,-1419,728,1050,294,0.746400654315948,0,0,0,0,0,27.55555556
10561,46.142813,-123.745252,100,-107,1,-107,767,1064,252,0.785629987716675,605.57150677,0,580.83848754,365.7167211,416.3856347,83.33333333
10562,46.144302,-123.672011,300,-331,1,-331,770,1062,254,0.803822875022888,245.86392085,214.46286882,6.9716701614,170.94683766,505.61112786,84.11111111
10563,46.118712,-123.551362,1100,-240,0,0,778,980,251,0.788301706314087,230.1596896,29.67349812,156.98332601,153.18039464,505.61112786,88.33333333
10564,46.141675,-123.529567,1100,-126,1,-126,772,985,252,0.746662139892578,562.49776668,81.025971374,469.68515587,349.28309993,820.3694012,65.11111111
10565,46.142796,-123.457471,1100,-133,1,-133,766,975,257,0.760326623916626,606.50786732,18.567420927,398.00468111,352.66952411,513.01826981,88.66666667
10566,46.140412,-123.391355,100,-810,0,0,724,1034,274,0.806493937969208,0,0,0,0,0,43.66666667
10567,46.14277,-123.245396,100,-535,0,0,715,1052,290,0.746330857276917,0,0,0,0,0,73.22222222
10568,46.140007,-123.103417,500,-265,1,-265,732,1042,291,0.818511247634888,125.87925,105.9670081,5.4375140951,88.961528218,475.86929681,87.11111111
10576,46.168186,-123.923556,100,-924,0,0,753,1084,250,0.637268960475922,0,0,0,0,0,9.666666667
10578,46.190289,-123.813631,100,-1178,0,0,760,1041,238,0.356060892343521,0,0,0,0,0,0
10579,46.045405,-123.799777,500,-121,1,-121,771,1052,258,0.820936560630798,78.725849182,69.471541636,1.1717617205,81.549892477,698.93302968,87.33333333
10580,46.167794,-123.539093,500,-151,1,-151,767,1037,260,0.777456104755402,312.3476545,238.00518452,72.890050185,199.80996131,713.80394521,85.77777778
10581,46.185059,-123.455528,500,-789,1,-789,754,1032,264,0.681184947490692,14.507909442,13.940951437,0,19.858474929,163.58007078,34.77777778
10582,46.143067,-123.188323,100,-1116,0,0,718,1076,297,0.828836560249329,218.76239827,0,0,112.52997774,565.09478996,82.77777778
10585,46.196401,-123.949821,100,-648,0,0,753,1093,252,0.799579083919525,150.43220585,0,30.111957822,101.70293939,505.61112786,54
10591,46.191056,-123.528162,100,-589,0,0,758,1060,256,0.738353550434113,86.40444973,0,11.67404192,73.923011739,287.48548962,76.33333333
10599,46.256996,-123.468981,100,-456,0,0,769,1026,242,0.650340020656586,0,0,0,0,0,60.33333333
60036,45.176993,-121.779175,3900,-185,1,-185,743,603,212,0.716677188873291,678.58534514,151.10913456,265.17138989,415.00591579,453.4779761,81.88888889
60077,44.831967,-121.96795,4300,-1160,1,-1160,767,665,216,0.624191641807556,5.9703476272,0.6353067504,0.3714866817,21.5368109,118.9673242,41.55555556
60108,45.081625,-121.996662,2100,-149,0,0,746,879,258,0.774821162223816,913.91541981,817.95840418,95.957015629,541.41083683,470.87457056,82
60112,44.841161,-122.236995,3300,-354,1,-354,781,829,237,0.707287132740021,233.88958793,75.640804433,88.620200824,154.92059398,257.74365857,77.55555556
60175,45.066757,-122.159038,2300,-357,1,-357,764,866,247,0.75300544500351,148.72599864,126.49012973,14.747652002,98.85916421,505.61112786,82.55555556
60268,45.286012,-123.908424,700,-607,1,-607,784,1031,244,0.815573990345001,472.75740895,290.68295404,0,268.50407058,183.38908094,77.55555556
60334,45.374827,-121.563078,3300,-150,1,-150,754,691,235,0.731058418750763,678.87135224,335.68723215,166.12746003,414.49215836,507.96691195,80
60338,44.868503,-121.96028,4900,-325,1,-325,771,635,208,0.609516143798828,579.88877555,0,0,359.32367895,579.96570548,64.55555556
60362,44.886491,-121.78602,4300,-1133,1,-1133,755,596,211,0.647210776805878,62.378115363,0,4.7711493035,42.488624922,312.28922603,49.55555556
60415,45.086416,-122.094672,2100,-389,1,-389,751,894,255,0.746218383312225,666.59913321,370.34656092,152.68215719,403.56868042,173.34299683,76.77777778
60430,44.96614,-122.024852,2500,-1469,1,-1469,744,859,262,0.670127868652344,14.869103239,14.869103239,0,14.321439715,193.32190183,52
60745,45.284935,-123.870504,900,-269,1,-269,789,1000,241,0.76897794008255,892.19172436,201.8535498,18.057075737,461.96501998,151.06493935,83.88888889
60789,44.939126,-121.957179,4500,-336,1,-336,754,627,212,0.696691811084747,501.92944498,0,97.271963842,282.79721561,446.12746576,73.22222222
60826,45.603846,-121.944574,900,-280,1,-280,791,985,259,0.697810709476471,574.79684674,182.3868217,179.17536233,331.48494334,133.7249765,82.66666667
60856,44.918504,-122.099906,4500,-182,1,-182,775,623,204,0.757767260074615,28.083966899,0,0,44.396885317,267.67647945,71.11111111
60889,45.034638,-121.817626,4100,-566,1,-566,749,642,224,0.641359388828278,198.16659101,36.027410345,0.4379282769,110.82093896,505.61112786,63.22222222
60940,44.939398,-122.201017,2500,-104,1,-104,781,818,241,0.734768211841583,1527.4264924,523.79235188,857.34337252,907.68277348,386.41727721,79.33333333
60996,45.350716,-121.595095,5500,-1198,0,0,794,448,170,0.580915510654449,69.857087077,0,0,40.884802949,133.83823973,14.88888889
61013,44.765616,-122.035509,3700,-32,1,-32,753,761,239,0.784582376480103,160.41884436,137.3521359,16.903770241,107.88084605,609.70753653,79.77777778
61034,45.280503,-121.777642,3900,-786,1,-786,763,594,202,0.690404534339905,194.28604972,121.09675717,39.839023034,130.42804058,312.28922603,60.77777778
61103,45.18518,-123.869165,1100,-142,1,-142,795,983,233,0.749401569366455,136.15448848,136.15448848,0,92.134167493,446.12746576,86.11111111
61177,45.476622,-122.04965,1300,-208,1,-208,770,944,250,0.674866735935211,1060.0475591,934.37872682,11.15804188,590.71660038,349.32493581,81.55555556
61204,45.506341,-121.884891,3700,-71,1,-71,811,659,198,0.591733813285828,888.80567162,0,32.717544513,489.9421483,453.36471288,72.11111111
61207,45.42937,-121.918079,2900,-49,1,-49,801,735,209,0.74996429681778,1148.43093,165.33342411,626.70767744,676.51914525,396.46336132,81.77777778
61232,45.304197,-121.676326,4300,-675,0,0,774,523,184,0.0964144021272659,15.779638851,0,0,9.2085474682,118.9673242,0
61370,45.379252,-121.87667,1900,-403,1,-403,787,828,230,0.684906482696533,212.10940989,126.7294616,73.812288937,140.31333666,433.72559755,71
61432,45.279334,-121.673028,4300,-178,1,-178,763,559,194,0.67686539888382,1141.8945707,429.85308193,262.66856425,661.89153812,324.40793618,78.66666667
61452,44.937507,-123.444169,1900,-189,1,-189,779,998,279,0.79666656255722,626.31794522,611.8012799,14.516665321,391.79795572,156.00303399,80.22222222
61498,45.187996,-121.98903,3900,-673,1,-673,767,665,214,0.662589848041534,79.745852019,48.144670069,0,49.475433174,89.225493151,51.66666667
61507,44.938343,-122.062327,3100,-155,1,-155,755,806,246,0.692453980445862,436.42456482,308.82247053,51.280228936,258.97496934,272.55794248,80.11111111
61510,45.505653,-122.016998,1700,-304,1,-304,780,914,242,0.725281059741974,1286.5678595,474.10384513,812.46401435,817.0513224,123.67889239,82.11111111
61589,44.988725,-122.200332,3700,-381,1,-381,791,672,206,0.757052481174469,1213.7310402,778.70644201,270.74145318,753.11606281,128.73025025,77.33333333
61617,45.52655,-121.769763,2900,-66,1,-66,760,808,254,0.672881007194519,232.14335497,224.78987408,7.3534808889,147.96493377,267.67647945,86.11111111
61665,45.230057,-122.060096,3500,-729,1,-729,792,680,205,0.828913748264313,33.738125096,5.5512301938,4.63859499,24.490450525,252.80556393,72.22222222
61675,45.084398,-123.767607,700,-336,1,-336,784,1044,255,0.765838027000427,443.82590988,381.98473512,11.048134608,260.05306711,297.30504728,83
61743,45.533502,-121.912155,3900,-189,1,-189,816,626,186,0.681149899959564,778.46857544,0,0,429.87867571,458.30280752,81.88888889
61781,45.209815,-122.127555,2300,-228,1,-228,769,857,229,0.742380797863007,1658.9557679,1469.2675879,129.46323341,935.84952363,552.57965853,83.77777778
61798,45.551662,-121.806822,3100,-641,1,-641,794,687,212,0.841200828552246,213.03261435,21.523917373,130.94158131,136.80763175,451.06556039,71.77777778
61870,45.481338,-121.941203,3500,-386,1,-386,809,699,202,0.733544290065765,887.1993342,0,423.34964586,524.29703062,468.34889163,83
61938,45.237363,-123.944345,700,-453,1,-453,781,1049,241,0.754528164863586,914.22441796,0,0,453.73332833,240.2904325,80.77777778
61953,45.113457,-122.092637,2700,-173,1,-173,756,813,241,0.76459926366806,1496.0530738,593.83336407,647.40183758,870.3439038,532.71401675,79.22222222
62021,45.428673,-121.986321,3300,-161,1,-161,805,732,204,0.72363406419754,617.28758784,427.38117824,110.69197665,394.31252876,322.05215208,80.33333333
62052,45.083501,-121.781854,3500,-138,1,-138,726,650,241,0.714372515678406,942.9588795,353.13757763,524.91425019,574.29008813,334.5106519,80.77777778
62076,45.13707,-121.747994,3500,-241,1,-241,726,594,226,0.714999914169312,483.01032613,373.62151229,65.658512797,316.34412279,522.89445909,81.33333333
62127,45.057049,-121.889077,3300,-920,1,-920,742,780,247,0.72665274143219,56.947559415,56.947559415,0,42.758901488,106.565456,44.77777778
62195,45.161282,-123.832763,2100,-735,1,-735,813,905,222,0.809991478919983,349.13988459,345.81986399,0.2559425991,231.47635167,465.93647592,64.22222222
62203,44.89405,-122.196648,3700,-251,1,-251,783,741,222,0.714372456073761,1011.8398169,262.22549264,631.41779189,616.6252027,240.2904325,74
62212,45.44957,-121.530842,4300,-246,1,-246,731,618,231,0.71877646446228,645.27248185,454.61408378,0,403.89154117,488.10127018,79.55555556
62215,45.331143,-121.916214,1500,-368,0,0,777,893,242,0.73195606470108,951.08608991,866.70278618,24.295770175,539.99264883,530.30160105,74.11111111
62248,44.790636,-122.064722,2100,-140,1,-140,754,895,271,0.798760116100311,176.64669553,171.90310158,0,117.49174545,579.96570548,81.33333333
62306,45.620717,-121.705238,3300,-244,1,-244,751,707,251,0.779785096645355,296.93618588,255.43943152,8.9449436839,193.43482352,344.5001044,82.22222222
62307,45.303068,-121.602677,4100,-1030,1,-1030,772,563,192,0.582977116107941,36.094006062,9.8074308153,0,28.998858674,267.67647945,39.55555556
62308,45.114107,-123.829718,300,-623,1,-623,789,1055,247,0.827239155769348,37.209540269,21.225170139,0,20.156858568,4.9380946379,72.77777778
62360,45.2801,-122.126466,2300,-264,1,-264,764,870,231,0.779018819332123,249.70423554,238.03011391,10.358399751,163.41110702,669.19119863,84.22222222
62399,45.015259,-121.880849,2500,-64,1,-64,742,815,257,0.760407507419586,614.9785764,4.3447452,346.51575208,370.32032935,731.08727644,84.55555556
62416,45.156813,-121.741146,3300,-208,1,-208,728,597,224,0.713461220264435,605.00360924,214.00556846,384.38540882,386.98413855,232.82665893,74.88888889
62464,45.063007,-122.02529,2300,-193,1,-193,744,897,262,0.799677312374115,407.31010694,326.4112573,0,240.95979927,490.74021233,86.44444444
62511,45.190114,-123.736878,1700,-238,1,-238,818,894,216,0.766386568546295,535.69042562,381.83257998,79.216497828,329.60909384,79.12277743,81.22222222
62544,45.529983,-122.014108,2700,-160,1,-160,811,805,214,0.674866735935211,1120.3080023,367.46719256,725.28347895,701.66586411,252.57903748,79.22222222
62588,44.813633,-122.102539,3900,-477,1,-477,789,730,220,0.64109194278717,104.82386247,93.136150344,10.254912109,69.907451761,223.06373288,62.44444444
62657,45.239716,-123.695932,1100,-247,1,-247,806,957,230,0.787562489509583,653.49804879,562.04565859,0,378.00494476,138.66307114,80.88888889
63043,44.94383,-121.86846,3100,-333,1,-333,745,772,250,0.784666478633881,244.40517892,233.81394977,6.8819321929,171.63283638,478.33834412,77.11111111
63097,45.06684,-122.092245,2100,-158,1,-158,751,892,256,0.842847108840942,116.02219706,115.47357532,0.5486217382,90.207904746,535.35295891,84.11111111
63108,45.035672,-121.921811,3300,-184,1,-184,743,770,244,0.738502204418182,972.08990993,773.00721438,198.52148174,583.98438065,235.23907464,76.33333333
63143,45.062772,-122.234051,4300,-180,1,-180,812,698,203,0.773347973823547,313.83381809,30.38943408,46.739920192,193.49759624,877.38401599,84.66666667
63203,45.109526,-121.815133,3100,-933,1,-933,732,650,236,0.66258978843689,21.133997994,0,0,12.893092366,74.354577626,61.44444444
63255,45.031321,-121.962229,3300,-89,1,-89,743,794,248,0.768543601036072,1100.9026446,1039.7381787,53.762513245,655.14803586,264.98090569,78.66666667
63315,44.841603,-122.306226,1700,-560,1,-560,772,936,257,0.737842619419098,403.86186975,387.1759829,16.685886849,261.99598516,460.99838128,60.44444444
63432,45.210621,-121.880278,4100,-111,1,-111,751,624,214,0.720571160316467,507.41739166,161.65957748,239.75474119,318.3302178,644.38746222,85.44444444
63524,45.409695,-121.951949,3300,-180,1,-180,805,740,205,0.669657051563263,714.93894609,0,145.2133613,395.32946706,403.9837665,82.33333333
63632,45.226619,-121.706285,3300,-218,1,-218,741,600,214,0.682940244674683,744.36975898,283.91994822,343.70195732,479.42622194,408.80859791,77.55555556
63688,45.429927,-121.949299,3500,-358,1,-358,807,748,209,0.773295760154724,1084.1058738,301.62779425,782.47807954,683.931956,158.35881808,86.55555556
63816,45.403401,-121.797751,3500,-350,1,-350,798,709,209,0.776174962520599,190.77993943,63.106602974,39.180206835,120.19644076,371.77288813,75.22222222
63871,45.395614,-121.527096,4700,-249,1,-249,748,560,209,0.6921546459198,766.14019485,168.61064521,0,395.71394733,532.71401675,80.66666667
63875,45.087802,-121.924712,2300,-298,1,-298,743,798,252,0.73537290096283,234.66078803,164.93340486,38.938099813,159.61553353,398.98904025,79
63887,45.454587,-121.948841,3900,-171,1,-171,811,651,193,0.753602147102356,822.44444927,220.11923345,68.579495266,475.95726969,503.02881731,84.88888889
63910,45.185928,-123.76471,1300,-257,1,-257,817,957,224,0.772663295269012,1073.5061872,479.65830667,0,596.01648871,349.38156742,85.88888889
63913,44.912724,-121.960227,4500,-217,1,-217,759,640,214,0.753946423530579,330.60088187,46.208300559,0,222.35851303,426.26182398,75.33333333
63984,45.285337,-123.626494,1500,-262,1,-262,814,966,237,0.816242456436157,323.12712262,201.36709728,35.651234257,197.56834099,96.576003497,84.44444444
64020,45.106962,-121.883032,4300,-774,1,-774,748,613,217,0.582440137863159,231.54701354,13.45066803,6.9757649129,175.50048778,478.33834412,51.66666667
64063,44.694073,-121.927066,2900,-66,1,-66,758,782,249,0.749523222446442,376.09290875,295.33315222,64.890625204,260.46839903,914.53298899,79.88888889
64067,45.556436,-122.020901,3100,-747,1,-747,820,713,199,0.769786775112152,68.905792181,20.05683118,14.959428639,47.45902281,282.54739498,65.77777778
64085,45.039735,-121.854583,3700,-206,1,-206,745,728,239,0.810052871704102,170.11854793,112.25756074,39.956515113,111.96289248,342.03105708,85
64117,45.035138,-122.202177,2500,-157,1,-157,786,819,231,0.791492819786072,339.50328557,200.6325401,84.413708228,215.33130391,609.70753653,85.44444444
64136,45.236116,-123.596691,900,-186,1,-186,783,1053,274,0.729794919490814,1037.5340674,912.5276604,125.00640699,593.92352432,116.27175044,77.55555556
64267,45.332384,-122.055842,3100,-105,1,-105,805,764,205,0.7345050573349,1132.9882468,813.94277583,173.99199162,652.6007686,473.28698626,84.77777778
64293,44.984095,-121.955222,4500,-238,1,-238,755,588,202,0.750143587589264,393.94966442,0,4.1171176135,229.52116595,713.80394521,76.33333333
64299,44.983477,-121.848953,3100,-148,1,-148,741,782,254,0.753355622291565,893.35551896,750.97652208,131.39886614,529.68031002,386.53054043,81.22222222
64315,45.033672,-121.78731,4300,-266,1,-266,743,619,223,0.653896033763885,278.34685598,20.351975423,0,166.79312861,951.73859361,68.88888889
64346,45.158458,-121.884686,4100,-175,1,-175,749,611,214,0.779974222183228,399.25624037,266.92405035,17.355903397,244.34895843,609.70753653,81.66666667
64348,45.452521,-122.092474,1700,-223,1,-223,768,920,244,0.746373057365417,539.42291603,129.62158307,357.284351,341.9067558,503.08544893,84
64470,44.835708,-121.89338,3500,-139,1,-139,753,767,245,0.72201943397522,501.08129116,84.327038375,371.0850823,314.35406981,907.12584704,78.88888889
64487,44.936784,-121.888988,2500,-168,1,-168,744,812,257,0.732502043247223,1009.9648466,998.74016558,4.6751811984,578.10361245,242.70284821,79.44444444
64548,45.008149,-121.811558,4100,-327,1,-327,754,638,221,0.759920060634613,503.28290726,22.596311229,128.54004242,284.96471899,460.94174967,66.22222222
64566,45.232628,-123.659193,1100,-325,1,-325,787,1014,256,0.779785096645355,814.3195072,645.95454542,22.650819584,477.42512993,148.53926042,81.22222222
64567,45.450928,-121.735948,4100,-123,1,-123,794,577,194,0.711738884449005,376.36505206,0,61.566238669,226.5759493,579.96570548,80.77777778
64632,45.085683,-122.059805,1300,-609,1,-609,745,966,272,0.567701280117035,340.07330789,305.016839,0,197.50158009,99.045050816,37.88888889
64683,44.742795,-121.999498,4700,-234,1,-234,760,698,220,0.727558374404907,1343.4635274,1106.0863465,11.108137202,812.15608117,428.39108163,79
64689,45.279427,-121.739672,3900,-158,1,-158,757,612,210,0.755921840667725,404.70326874,245.94369902,17.908922235,243.06423396,877.38401599,81
64706,45.180615,-121.743517,3700,-168,1,-168,727,606,224,0.765785276889801,299.57894357,77.011966204,138.11335668,182.2401173,535.35295891,84.11111111
64715,45.428998,-121.499024,4300,-1069,1,-1069,715,645,238,0.591516077518463,29.472901199,4.2518730032,0,19.133791815,163.58007078,36.44444444
64736,44.812962,-121.822164,5100,-80,1,-80,758,529,199,0.649570465087891,268.44815524,14.296323983,0,193.6326008,1026.0931712,71.88888889
64784,44.7643,-121.957071,2700,-532,1,-532,752,802,255,0.656506776809692,362.4640624,349.22689574,12.425503466,231.07007123,222.95046965,68.33333333
64793,44.694408,-121.968765,2700,-352,1,-352,754,837,258,0.633244574069977,772.19856503,580.21807723,177.25533924,463.22421539,121.3231083,64.77777778
64821,45.20604,-123.697801,2300,-113,1,-113,814,880,221,0.790008366107941,1251.2753696,1251.2753696,0,719.41872872,227.88856429,87
64898,45.306945,-122.091556,2700,-345,1,-345,792,796,212,0.789715111255646,424.03222794,79.843683193,156.21068675,261.25628047,649.32555686,84.55555556
64916,45.035043,-122.053723,1500,-316,0,0,745,941,270,0.731262862682343,508.03148001,212.44720848,4.5954935622,292.86491743,436.13801326,79.44444444
65036,44.986822,-122.162093,4700,-683,1,-683,783,620,196,0.681977510452271,1085.0801144,266.41448466,8.3002077197,621.69846076,277.38277389,60.44444444
65119,45.133798,-121.885167,4700,-711,1,-711,749,583,210,0.705137252807617,111.34467266,102.81870029,0,92.471962759,121.37973991,58.22222222
65206,45.37691,-121.953206,3300,-202,1,-202,797,710,203,0.733808696269989,772.81509253,31.173839641,253.47491821,441.28626635,763.35478642,82.77777778
65213,45.333479,-123.801611,700,-202,1,-202,789,1004,239,0.798147201538086,157.29286167,129.87703618,1.2513845076,113.25611255,416.3856347,87.44444444
65221,44.690368,-121.896791,3500,-227,1,-227,764,748,237,0.735928237438202,216.19160384,131.52590501,32.797594714,148.644484,421.32372934,76.33333333
65241,45.475287,-121.976641,2900,-1083,1,-1083,806,741,204,0.797158241271973,447.12460196,0,338.51469504,275.77048145,260.21270588,56.66666667
65310,44.743038,-121.893068,3100,-120,1,-120,759,742,241,0.727914810180664,887.93555783,533.40965386,190.85097257,545.83679862,436.08138165,78.22222222
65323,44.961798,-122.101026,2900,-103,1,-103,763,849,250,0.674045860767365,292.56295136,181.22941188,6.2702974347,172.28001827,356.84534099,74.22222222
65370,45.50478,-121.739887,2300,-104,1,-104,756,819,259,0.769938707351685,764.05824088,644.71244895,77.085905018,448.96193852,384.11812472,84.44444444
65398,44.937751,-121.992998,3500,-74,1,-74,751,762,240,0.749092221260071,431.80405399,426.35267442,5.4513795703,271.50388681,832.77126941,84.77777778
65409,45.425653,-121.83862,3500,-846,1,-846,803,687,203,0.798682272434235,17.886524484,2.3446999872,0.5294255906,40.406895113,252.80556393,60
65461,45.042277,-122.124192,3900,-82,1,-82,772,728,224,0.777403891086578,148.8329877,102.87383479,3.4748598078,99.534274751,386.64380365,85.66666667
65528,45.673095,-121.774337,2100,-174,1,-174,746,895,277,0.772248685359955,693.83843159,607.33102608,0,419.79799952,983.89284037,83.55555556
